OrderID,OrderDate,Region,City,RepID,ProductID,Channel,CustomerSegment,Units,UnitPrice,DiscountPct,ShipDays,Returned
ORD-102041,2024-03-14,South,Chennai,R211,P1032,Online,SMB,3,884.26,0.0,2.0,No
ORD-104373,2025-03-12,West,Ahmedabad,R217,P1032,Retail,Consumer,4,872.94,0.0,11.0,No
ORD-102200,2024-10-22,South,Kochi,R203,P1030,Partner,Consumer,4,8263.78,0.05,9.0,No
ORD-102272,2024-05-25,West,Ahmedabad,R217,P1041,Online,Consumer,2,812.66,0.0,1.0,Yes
ORD-100381,2024-04-11,East,Guwahati,R200,P1016,Retail,Consumer,3,24899.97,0.05,10.0,No
ORD-103864,2024-06-22,West,Mumbai,R201,P1009,Retail,Consumer,3,44019.84,0.0,,No
ORD-102412,2025-06-10,North,Jaipur,R202,P1014,Online,SMB,1,40410.52,0.2,10.0,No
ORD-103912,2024-08-20,South,Kochi,R203,P1032,Online,Corporate,3,877.47,0.0,7.0,No
ORD-101390,2024-04-09,East,Guwahati,R208,P1043,Partner,Corporate,4,278.46,0.05,2.0,No
ORD-105120,2024-10-24,North,Lucknow,R218,P1030,Partner,SMB,5,8093.3,0.0,5.0,No
ORD-105441,2025-08-06,North,Chandigarh,R210,P1027,Retail,Consumer,3,23186.67,0.0,10.0,No
ORD-103914,2024-05-12,South,Chennai,R211,P1021,Retail,Consumer,4,16947.73,0.15,3.0,No
ORD-101952,2024-07-27,North,Jaipur,R218,P1045,Partner,SMB,2,444.77,0.0,2.0,No
ORD-104162,2025-06-27,North,Lucknow,R202,P1011,Retail,SMB,1,63130.08,0.0,5.0,No
ORD-105151,2025-11-14,East,Guwahati,R208,P1002,Retail,Consumer,5,79271.6,0.0,1.0,No
ORD-102915,2024-10-15,East,Bhubaneswar,R212,P1018,Online,Corporate,5,13731.0,0.15,2.0,No
ORD-102342,2025-02-11,South,Kochi,R219,P1015,Online,SMB,3,33497.63,0.05,1.0,No
ORD-104209,2024-02-15,West,Mumbai,R201,P1025,Retail,SMB,3,16873.77,0.0,7.0,No
ORD-100245,2024-08-17,South,Kochi,R215,P1026,Retail,Corporate,3,8802.6,0.0,10.0,No
ORD-101439,2025-01-20,West,Surat,R209,P1034,Retail,Corporate,2,718.59,0.1,9.0,No
ORD-101022,2024-04-16,North,Chandigarh,R202,P1002,Partner,Consumer,2,78359.57,0.0,6.0,Yes
ORD-103233,2025-10-29, West,Ahmedabad,R213,P1008,Retail,Corporate,6,42657.52,0.0,7.0,No
ORD-105076,2025-11-03,North,Delhi,R206,P1034,Retail,Corporate,2,712.4,0.0,2.0,No
ORD-100411,2024-07-22,West,Mumbai,R213,P1042,Online,Consumer,2,836.46,0.1,4.0,No
ORD-102261,2024-11-04,East,Kolkata,R208,P1050,Online,SMB,5,14326.53,0.0,5.0,No
ORD-101062,2025-12-05,West,Ahmedabad,R217,P1054,Partner,SMB,5,18062.46,0.05,11.0,No
ORD-104212,2025-03-09,East,Guwahati,R200,P1008,Partner,Corporate,3,42469.4,0.05,6.0,No
ORD-105927,2024-07-16,South,Bengaluru,R211,P1047,Retail,Corporate,2,18983.36,0.0,9.0,No
ORD-105725,2025-08-28,East,Guwahati,R216,P1042,Online,Corporate,3,826.96,0.05,5.0,No
ORD-104343,2025-03-03,East,Bhubaneswar,R208,P1053,Online,Corporate,3,30881.42,0.0,10.0,No
ORD-103561,2024-06-04,East,Guwahati,R216,P1035,Online,SMB,2,325.76,0.0,11.0,No
ORD-100665,2024-09-08,North,Delhi,R214,P1014,Retail,SMB,4,39735.71,0.05,6.0,No
ORD-105962,2024-06-30,East,Guwahati,R200,P1021,Retail,SMB,2,16890.55,0.1,11.0,No
ORD-105887,2025-03-14,East,Kolkata,R200,P1048,Online,Consumer,3,18195.54,0.0,10.0,No
ORD-104188,2025-02-02,South,Hyderabad,R215,P1025,Online,SMB,3,16885.73,0.0,5.0,No
ORD-105972,2024-09-14,West,Pune,R201,P1048,Partner,Consumer,4,18074.65,0.0,,No
ORD-100114,2024-01-20,North,Jaipur,R218,P1009,Retail,Consumer,4,44921.93,0.0,5.0,No
ORD-103989,2024-04-29,South,Bengaluru,R207,P1053,Partner,Corporate,6,31797.7,0.0,3.0,No
ORD-102302,2024-06-28,East,Guwahati,R208,P1034,Retail,Corporate,2,695.73,0.05,7.0,No
ORD-102477,2024-09-02,West,Mumbai,R201,P1003,Retail,Corporate,3,33711.03,0.05,10.0,No
ORD-103250,2024-04-17,South,Bengaluru,R203,P1039,Retail,SMB,3,604.11,0.0,6.0,No
ORD-100118,2025-10-23,West,Mumbai,R213,P1046,Partner,SMB,7,13915.56,0.15,10.0,No
ORD-101981,2025-02-12,East,Patna,R216,P1029,Retail,Corporate,1,16195.06,0.15,8.0,No
ORD-102180,2024-08-03,South,Bengaluru,R219,P1016,Retail,Corporate,4,24523.59,0.0,1.0,No
ORD-100162,2025-03-12,North,Delhi,R210,P1012,Partner,Corporate,1,90993.41,0.0,9.0,No
ORD-100263,2025-05-23,East,Patna,R208,P1018,Retail,SMB,2,14029.43,0.0,4.0,No
ORD-105409,2025-08-20,West,Mumbai,R209,P1014,Online,Consumer,2,38567.78,0.0,7.0,No
ORD-104342,2025-03-23,East,Bhubaneswar,R204,P1051,Retail,SMB,2,34974.11,0.1,11.0,No
ORD-100775,2024-02-09,North,Chandigarh,R218,P1054,Partner,Consumer,3,18813.06,0.0,6.0,No
ORD-104871,2025-02-01,North,Delhi,R206,P1014,Partner,SMB,1,40193.15,0.05,3.0,No
ORD-104648,2025-02-22,East,Kolkata,R204,P1039,Online,Corporate,3,597.52,0.0,7.0,No
ORD-105209,2025-05-18,West,Surat,R205,P1054,Online,Consumer,3,18420.35,0.0,4.0,Yes
ORD-105477,2024-12-28,West,Pune,R201,P1008,Retail,Corporate,3,42376.46,0.0,8.0,No
ORD-104676,2024-10-26,North,Jaipur,R214,P1026,Retail,SMB,4,8387.58,0.0,11.0,No
ORD-104940,2024-10-23,East,Guwahati,R200,P1015,Partner,Consumer,4,33354.55,0.15,9.0,No
ORD-104473,2025-01-24,East,Guwahati,R208,P1034,Retail,Consumer,3,698.75,0.0,10.0,Yes
ORD-100651,2025-08-12,West,Mumbai,R201,P1023,Partner,Consumer,2,25656.75,0.05,10.0,No
ORD-103723,2024-06-18,South,Hyderabad,R219,P1018,Partner,Consumer,3,14125.5,0.0,8.0,No
ORD-105447,2025-10-24,West,Ahmedabad,R201,P1025,Partner,Consumer,3,16864.66,0.0,,No
ORD-101170,2024-01-12,North,Chandigarh,R214,P1038,Online,SMB,2,327.09,0.0,6.0,No
ORD-105558,2024-09-14,East,Guwahati,R200,P1045,Partner,Consumer,2,445.18,0.15,11.0,No
ORD-103011,2024-09-19,West,Surat,R213,P1034,Partner,Corporate,3,723.35,0.1,9.0,No
ORD-105984,2024-06-05,North,Lucknow,R218,P1047,Online,Corporate,4,19765.68,0.0,3.0,No
ORD-103874,2024-04-03,North,Delhi,R210,P1049,Partner,Consumer,2,15125.68,0.0,7.0,No
ORD-105977,2024-08-04,North,Lucknow,R206,P1043,Retail,Consumer,1,276.24,0.0,2.0,No
ORD-101368,2025-10-04,North,Jaipur,R218,P1012,Partner,Consumer,7,92243.09,0.15,7.0,No
ORD-100897,2025-01-15,North,Delhi,R214,P1038,Partner,Consumer,3,331.79,0.0,9.0,No
ORD-100928,2024-05-24,East,Kolkata,R200,P1024,Retail,Consumer,2,12976.06,0.2,6.0,Yes
ORD-104772,2025-05-21,East,Patna,R216,P1041,Online,SMB,6,835.25,0.0,4.0,No
ORD-100014,2025-08-09,North,Chandigarh,R210,P1038,Partner,Consumer,4,323.72,0.0,5.0,No
ORD-102548,2024-11-12,North,Jaipur,R214,P1054,Partner,Corporate,5,18132.71,0.0,6.0,No
ORD-100967,2025-10-07,West,Surat,R217,P1055,Retail,SMB,7,14096.34,0.05,9.0,No
ORD-101106,2024-07-29,East,Bhubaneswar,R208,P1013,Retail,Corporate,2,58605.53,0.0,1.0,No
ORD-105537,2024-05-17,West,Surat,R213,P1055,Retail,SMB,1,13782.49,0.0,6.0,No
ORD-104336,2024-12-21,West,Ahmedabad,R217,P1002,Partner,Consumer,2,76958.83,0.15,1.0,No
ORD-103968,2024-03-21,East,Bhubaneswar,R200,P1036,Partner,Corporate,2,466.75,0.0,5.0,No
ORD-101254,2025-06-04,East,Guwahati,R208,P1031,Partner,Consumer,1,862.11,0.0,3.0,No
ORD-102648,2025-05-11,West,Ahmedabad,R201,P1012,Partner,Corporate,3,88721.65,0.15,5.0,No
ORD-102923,2025-09-19,South,Kochi,R203,P1054,Partner,Corporate,2,18329.22,0.0,4.0,No
ORD-104780,2025-05-29,West,Ahmedabad,R205,P1020,Partner,Consumer,4,11883.83,0.2,3.0,No
ORD-104264,2024-09-12,East,Bhubaneswar,R204,P1003,Online,Consumer,4,32437.26,0.0,4.0,No
ORD-105987,2025-10-01,South,Chennai,R215,P1050,Retail,Consumer,8,14881.82,0.0,5.0,No
ORD-101639,2025-08-27,WEST,Surat,R209,P1052,Retail,Corporate,4,19474.82,0.2,4.0,No
ORD-101133,2024-10-30,South,Hyderabad,R211,P1010,Online,SMB,6,73507.85,0.0,6.0,No
ORD-105643,2024-09-29,East,Guwahati,R208,P1048,Online,SMB,2,17787.67,0.0,11.0,No
ORD-103519,2025-11-20,South,Bengaluru,R211,P1051,Online,Corporate,4,35398.86,0.2,7.0,No
ORD-101878,2025-01-11,North,Chandigarh,R218,P1028,Partner,Consumer,1,22627.3,0.05,3.0,No
ORD-100271,2024-10-28,South,Chennai,R203,P1037,Retail,Consumer,5,906.48,0.0,5.0,Yes
ORD-101473,2025-04-27,North,Chandigarh,R218,P1055,Partner,Consumer,5,13848.93,0.0,4.0,No
ORD-105349,2025-07-16,East,Patna,R212,P1022,Online,Corporate,2,17953.73,0.1,5.0,No
ORD-101547,2024-10-21,East,Kolkata,R208,P1024,Retail,Corporate,2,13351.04,0.0,2.0,No
ORD-104310,2024-03-12,West,Surat,R205,P1029,Partner,Consumer,4,16250.84,0.05,5.0,Yes
ORD-105623,2024-09-18,West,Ahmedabad,R217,P1041,Retail,Corporate,1,841.86,0.1,4.0,No
ORD-104440,2024-09-03,North,Delhi,R210,P1003,Retail,Corporate,3,33442.87,0.0,5.0,No
ORD-100838,2025-02-11,East,Patna,R204,P1022,Retail,SMB,3,18852.31,0.0,4.0,No
ORD-102195,2024-04-24,South,Hyderabad,R207,P1010,Online,SMB,1,75412.21,0.0,6.0,No
ORD-101835,2025-11-29,North,Delhi,R210,P1024,Online,Consumer,6,13167.46,0.0,10.0,No
ORD-104891,2025-08-13,East,Bhubaneswar,R204,P1026,Partner,SMB,5,8482.74,0.0,3.0,No
ORD-100412,2025-01-29,North,Delhi,R218,P1018,Retail,Corporate,2,13654.75,0.0,3.0,No
ORD-101712,2025-11-11,North,Chandigarh,R214,P1016,Retail,Consumer,4,24452.09,0.1,8.0,No
ORD-104438,2024-01-19,North,Jaipur,R218,P1035,Retail,SMB,1,336.91,0.0,7.0,No
ORD-105043,2025-08-20,West,Surat,R201,P1049,Online,Consumer,6,15479.7,0.0,5.0,Yes
ORD-102795,2024-03-13,North,Delhi,R206,P1001,Partner,SMB,2,65708.37,0.05,8.0,No
ORD-102221,2024-03-21,South,Hyderabad,R215,P1007,Partner,SMB,2,67606.54,0.0,10.0,No
ORD-100377,2024-11-25,West,Pune,R213,P1028,Online,Corporate,5,21788.36,0.0,8.0,No
ORD-101491,2025-03-16,West,Surat,R209,P1048,Retail,Consumer,3,17714.42,0.15,11.0,No
ORD-100738,2025-04-02,West,Ahmedabad,R213,P1051,Partner,SMB,3,34327.88,0.05,10.0,No
ORD-103377,2025-05-10,East,Bhubaneswar,R204,P1009,Partner,Corporate,5,45185.34,0.0,4.0,No
ORD-103615,2024-08-20,South,Chennai,R219,P1042,Retail,Corporate,4,849.72,0.0,10.0,Yes
ORD-105557,2024-02-01,West,Ahmedabad,R205,P1014,Online,Corporate,2,39822.56,0.0,11.0,No
ORD-100052,2025-12-29,East,Bhubaneswar,R200,P1022,Online,Corporate,4,18916.59,0.0,11.0,No
ORD-104114,2024-10-08,West,Ahmedabad,R209,P1053,Online,Consumer,2,30970.08,0.0,3.0,No
ORD-105405,2025-03-10,West,Pune,R217,P1035,Online,Corporate,1,322.22,0.0,4.0,No
ORD-102269,2025-03-16,North,Delhi,R202,P1011,Partner,Corporate,3,61796.94,0.1,8.0,No
ORD-105094,2024-06-07,West,Pune,R209,P1038,Partner,SMB,3,325.31,0.0,3.0,No
ORD-103094,2024-09-27,West,Surat,R209,P1044,Partner,Corporate,3,907.17,0.0,3.0,No
ORD-101389,2025-05-01,South,Chennai,R215,P1002,Partner,SMB,4,75666.93,0.0,8.0,No
ORD-103188,2024-03-17,West,Mumbai,R213,P1026,Retail,Consumer,3,8463.59,0.0,5.0,No
ORD-103478,2025-04-12,West,Mumbai,R217,P1009,Online,Corporate,2,44839.34,0.0,4.0,No
ORD-103433,2025-12-24,East,Patna,R208,P1037,Online,Consumer,4,906.37,0.0,11.0,No
ORD-104191,2024-09-14,East,Patna,R216,P1041,Online,Corporate,3,843.31,0.0,6.0,No
ORD-102309,2025-08-12,South,Chennai,R211,P1048,Retail,SMB,4,17851.59,0.0,6.0,No
ORD-103222,2025-04-26,West,Surat,R205,P1040,Retail,SMB,4,880.38,0.1,6.0,No
ORD-102590,2025-04-06,West,Pune,R217,P1016,Online,SMB,4,25570.23,0.05,7.0,No
ORD-101632,2024-12-03,South,Chennai,R211,P1041,Partner,SMB,6,822.34,0.0,8.0,No
ORD-104275,2024-04-06,East,Bhubaneswar,R212,P1053,Retail,SMB,3,30327.01,0.0,4.0,No
ORD-103174,2025-12-22,East,Bhubaneswar,R200,P1012,Online,SMB,4,90380.58,0.0,8.0,No
ORD-104812,2024-07-30,North,Chandigarh,R210,P1005,Partner,Corporate,3,28461.4,0.0,8.0,No
ORD-102976,2024-07-09,South,Bengaluru,R211,P1037,Partner,SMB,3,881.96,0.0,11.0,No
ORD-104280,2025-08-15,East,Guwahati,R212,P1003,Partner,SMB,5,33370.1,0.0,3.0,No
ORD-100467,2024-11-04,East,Guwahati,R208,P1022,Retail,SMB,7,18454.99,0.0,11.0,No
ORD-105765,2025-01-04,East,Guwahati,R200,P1002,Retail,Corporate,3,77318.82,0.0,2.0,No
ORD-100903,2025-06-24,West,Surat,R205,P1014,Partner,Corporate,3,39618.02,0.0,10.0,No
ORD-105738,2024-12-28,South,Chennai,R211,P1036,Partner,SMB,3,471.48,0.0,6.0,No
ORD-100071,2024-07-19,North,Delhi,R202,P1028,Online,SMB,3,22086.34,0.1,6.0,No
ORD-103217,2024-12-31,West,Surat,R205,P1011,Partner,SMB,8,62033.05,0.15,10.0,No
ORD-101898,2024-02-11,North,Delhi,R218,P1048,Online,SMB,3,17925.81,0.0,1.0,No
ORD-105052,2024-11-15,South,Kochi,R207,P1039,Retail,Consumer,7,594.69,0.15,10.0,No
ORD-103995,2024-11-06,North,Lucknow,R210,P1041,Partner,Consumer,5,820.27,0.0,4.0,No
ORD-105528,2024-03-24,South,Hyderabad,R207,P1020,Partner,SMB,4,11709.33,0.0,1.0,No
ORD-101207,2025-07-12,North,Jaipur,R218,P1022,Online,Corporate,3,18167.86,0.05,7.0,No
ORD-102077,2024-12-28,South,Kochi,R215,P1010,Retail,Consumer,6,71888.07,0.2,11.0,No
ORD-101590,2025-04-10,North,Jaipur,R202,P1005,Partner,SMB,3,29643.53,0.1,6.0,No
ORD-102844,2024-07-18,West,Pune,R209,P1036,Retail,SMB,4,468.07,0.15,6.0,No
ORD-105159,2024-04-17,East,Kolkata,R200,P1024,Retail,SMB,1,13152.24,0.0,4.0,No
ORD-102205,2025-10-05,East,Patna,R216,P1019,Retail,Consumer,6,9372.3,0.15,6.0,No
ORD-102980,2025-03-09,South,Hyderabad,R207,P1054,Retail,Consumer,2,18255.53,0.05,8.0,No
ORD-100658,2025-05-14,East,Guwahati,R216,P1026,Online,SMB,3,8736.53,0.05,5.0,No
ORD-100063,2024-08-08,South,Kochi,R211,P1001,Online,SMB,3,65724.26,0.2,5.0,No
ORD-101838,2025-10-26,West,Mumbai,R205,P1050,Online,Corporate,6,14839.0,0.2,9.0,No
ORD-104000,2025-09-21,West,Ahmedabad,R217,P1006,Retail,Consumer,3,49841.52,0.0,4.0,No
ORD-105172,2024-06-06,West,Mumbai,R217,P1006,Online,Corporate,4,51497.68,0.0,,No
ORD-103036,2024-07-10,West,Ahmedabad,R209,P1004,Online,SMB,4,72458.15,0.1,10.0,No
ORD-100454,2024-10-25,South,Bengaluru,R215,P1009,Partner,SMB,5,44279.59,0.0,2.0,No
ORD-105479,2025-07-15,East,Kolkata,R200,P1032,Online,Consumer,7,859.45,0.05,3.0,No
ORD-100402,2025-02-16,East,Kolkata,R200,P1027,Retail,Consumer,3,22982.23,0.0,10.0,No
ORD-105085,2024-01-08,West,Pune,R201,P1008,Online,Consumer,2,41215.51,0.05,7.0,No
ORD-101472,2024-10-24,North,Chandigarh,R218,P1007,Partner,Corporate,5,68261.27,0.0,10.0,No
ORD-100677,2025-09-15,East,Bhubaneswar,R212,P1014,Retail,SMB,2,38999.63,0.0,4.0,No
ORD-103356,2025-10-06,West,Surat,R201,P1013,Partner,SMB,6,56559.29,0.2,3.0,No
ORD-101616,2024-02-06,North,Chandigarh,R218,P1031,Partner,SMB,4,861.99,0.0,7.0,No
ORD-101251,2024-07-02,North,Delhi,R218,P1040,Online,SMB,3,882.55,0.0,9.0,No
ORD-101983,2025-06-29,South,Bengaluru,R219,P1004,Partner,SMB,2,73811.96,0.0,6.0,No
ORD-103425,2025-10-16,South,Bengaluru,R211,P1028,Partner,Consumer,2,22916.13,0.05,9.0,No
ORD-104918,2024-11-10,South,Hyderabad,R207,P1055,Partner,SMB,3,14064.23,0.0,7.0,Yes
ORD-105059,2024-03-13,East,Bhubaneswar,R204,P1051,Partner,SMB,2,34454.85,0.0,10.0,No
ORD-103843,2025-05-08,West,Ahmedabad,R217,P1023,Partner,Consumer,2,25444.75,0.0,10.0,No
ORD-104931,2024-04-16,South,Bengaluru,R219,P1042,Online,Corporate,1,822.3,0.0,10.0,No
ORD-101033,2025-09-17,West,Pune,R209,P1048,Partner,Consumer,2,17314.96,0.0,5.0,Yes
ORD-100174,2025-05-25,South,Kochi,R219,P1024,Partner,Consumer,5,13040.32,0.0,3.0,No
ORD-100939,2024-08-11,South,Kochi,R203,P1013,Retail,Consumer,5,59896.91,0.0,3.0,No
ORD-103102,2025-07-07,West,Surat,R201,P1044,Partner,Consumer,1,873.8,0.05,4.0,No
ORD-104787,2024-05-17,South,Kochi,R203,P1034,Online,Consumer,1,711.53,0.0,1.0,No
ORD-102587,2025-09-13,North,Jaipur,R206,P1007,Partner,Corporate,2,66778.07,0.0,8.0,No
ORD-100334,2025-06-08,North,Lucknow,R214,P1006,Partner,SMB,1,49592.93,0.0,7.0,No
ORD-100873,2024-10-31,East,Kolkata,R200,P1029,Online,Consumer,5,16242.52,0.15,7.0,No
ORD-102853,2024-02-24,West,Surat,R217,P1046,Retail,SMB,1,14051.38,0.2,2.0,No
ORD-101486,2025-06-19,North,Jaipur,R210,P1052,Retail,Corporate,2,19417.01,0.0,3.0,Yes
ORD-104293,2025-04-21,East,Patna,R208,P1034,Online,Consumer,4,722.33,0.0,2.0,No
ORD-100296,2025-03-19,South,Hyderabad,R207,P1050,Partner,Corporate,4,14678.69,0.0,1.0,No
ORD-105869,2024-10-19,West,Surat,R217,P1051,Retail,Corporate,5,35302.08,0.0,3.0,No
ORD-105784,2025-04-21,East,Guwahati,R200,P1039,Online,SMB,5,589.1,0.2,4.0,No
ORD-103845,2024-04-18,South,Bengaluru,R207,P1042,Partner,Corporate,1,823.66,0.0,1.0,No
ORD-104218,2024-07-06,West,Ahmedabad,R205,P1010,Partner,Consumer,4,71926.47,0.0,7.0,No
ORD-103760,2025-07-01,South,Kochi,R215,P1041,Partner,Consumer,1,808.0,0.0,11.0,No
ORD-100378,2024-08-06,East,Patna,R204,P1028,Partner,Corporate,4,22201.78,0.0,4.0,No
ORD-103110,2024-05-11,South,Hyderabad,R219,P1037,Partner,Consumer,3,919.83,0.0,3.0,No
ORD-102770,2025-05-22,SOUTH,Kochi,R211,P1025,Retail,SMB,1,16550.93,0.0,4.0,No
ORD-103918,2025-04-14,West,Surat,R205,P1039,Online,Consumer,4,584.68,0.0,10.0,No
ORD-104138,2025-11-29,North,Jaipur,R218,P1027,Retail,Consumer,5,23233.05,0.0,2.0,No
ORD-102210,2024-10-13,South,Kochi,R207,P1037,Retail,Consumer,6,917.26,0.0,9.0,No
ORD-102172,2024-04-15,West,Ahmedabad,R209,P1025,Online,Consumer,5,16399.0,0.0,1.0,No
ORD-102599,2025-07-03,East,Kolkata,R200,P1041,Online,Consumer,4,827.27,0.0,2.0,No
ORD-102052,2025-09-17,South,Chennai,R207,P1024,Partner,Consumer,4,13219.72,0.0,5.0,No
ORD-100915,2024-07-26,West,Ahmedabad,R213,P1034,Partner,Consumer,-1,718.03,0.1,10.0,No
ORD-105996,2025-07-30,EAST,Bhubaneswar,R208,P1037,Retail,Corporate,2,914.31,0.15,6.0,No
ORD-105780,2024-12-01,East,Guwahati,R200,P1007,Partner,SMB,3,65469.21,0.0,6.0,No
ORD-104707,2024-03-15,West,Surat,R209,P1020,Partner,SMB,2,11840.83,0.05,9.0,No
ORD-102335,2024-01-28,South,Kochi,R203,P1038,Partner,Consumer,4,326.78,0.0,3.0,No
ORD-103820,2024-01-17,North,Jaipur,R214,P1025,Retail,Corporate,5,16482.75,0.0,7.0,No
ORD-100956,2024-05-03,North,Jaipur,R206,P1002,Partner,SMB,-2,78791.59,0.15,4.0,No
ORD-101887,2024-08-24,North,Lucknow,R206,P1029,Retail,Consumer,3,16128.0,0.0,1.0,No
ORD-105073,2025-10-08,East,Bhubaneswar,R212,P1002,Online,Consumer,2,79136.67,0.0,7.0,No
ORD-103717,2025-04-26,East,Bhubaneswar,R212,P1036,Retail,SMB,3,462.23,0.0,7.0,No
ORD-104027,2024-10-31,North,Chandigarh,R202,P1016,Retail,Corporate,5,25108.85,0.0,1.0,No
ORD-101182,2025-04-02,East,Kolkata,R216,P1003,Partner,Consumer,6,32661.32,0.15,11.0,No
ORD-103272,2025-08-31,East,Guwahati,R208,P1042,Partner,Corporate,3,859.93,0.0,5.0,No
ORD-105004,2024-03-21,South,Bengaluru,R207,P1048,Partner,Corporate,3,18205.82,0.05,7.0,No
ORD-104602,2025-07-29,East,Kolkata,R216,P1035,Online,Corporate,1,323.02,0.0,,No
ORD-104452,2024-05-15,East,Patna,R216,P1042,Retail,Corporate,3,869.42,0.0,10.0,No
ORD-101423,2025-02-08,East,Kolkata,R200,P1027,Retail,SMB,4,23006.01,0.1,8.0,No
ORD-105559,2024-10-24,North,Lucknow,R202,P1039,Retail,Consumer,4,576.0,0.0,5.0,No
ORD-102400,2025-05-28,West,Surat,R201,P1002,Online,Consumer,4,78373.69,0.0,3.0,No
ORD-102892,2024-04-03,South,Kochi,R211,P1021,Partner,Corporate,4,17535.1,0.05,11.0,No
ORD-105250,2024-02-14,South,Chennai,R215,P1008,Online,SMB,4,41418.67,0.15,4.0,No
ORD-103596,2024-11-18,West,Surat,R213,P1022,Online,Corporate,2,18716.32,0.0,8.0,No
ORD-101722,2024-05-05,North,Jaipur,R206,P1038,Retail,SMB,2,328.84,0.0,4.0,Yes
ORD-101667,2024-04-11,South,Kochi,R203,P1034,Retail,SMB,3,693.43,0.05,10.0,Yes
ORD-102884,2024-08-09,East,Guwahati,R216,P1014,Partner,SMB,4,38454.42,0.1,2.0,No
ORD-102994,2025-03-15,North,Delhi,R214,P1025,Retail,Corporate,4,16287.33,0.0,4.0,No
ORD-104763,2024-12-28,West,Ahmedabad,R209,P1003,Retail,SMB,5,32895.09,0.0,7.0,No
ORD-100886,2025-06-15,South,Hyderabad,R207,P1043,Retail,Corporate,2,277.82,0.0,5.0,No
ORD-104056,2025-05-25,North,Jaipur,R210,P1002,Partner,Consumer,2,75618.61,0.0,5.0,No
ORD-105380,2025-04-22,West,Mumbai,R201,P1008,Retail,Corporate,4,42751.54,0.0,2.0,No
ORD-105775,2024-12-25,North,Delhi,R218,P1024,Retail,Corporate,6,13300.93,0.0,9.0,No
ORD-100333,2024-07-04,South,Chennai,R203,P1036,Retail,SMB,6,475.43,0.15,2.0,No
ORD-100153,2024-10-06,East,Patna,R216,P1013,Online,Consumer,4,56745.49,0.0,6.0,No
ORD-105516,2025-05-27, South,Kochi,R219,P1044,Online,Corporate,2,870.23,0.2,8.0,No
ORD-100721,2024-11-13,South,Kochi,R215,P1016,Partner,Corporate,4,24214.58,0.05,11.0,No
ORD-100373,2024-03-25,North,Jaipur,R206,P1004,Retail,SMB,4,74487.3,0.0,11.0,No
ORD-100312,2025-03-20,East,Guwahati,R200,P1028,Retail,Consumer,2,22178.34,0.0,1.0,No
ORD-101849,2024-12-22,East,Bhubaneswar,R216,P1016,Partner,SMB,5,25405.29,0.0,3.0,No
ORD-101622,2024-04-09,West,Mumbai,R209,P1004,Partner,Corporate,3,73695.67,0.0,11.0,No
ORD-100042,2025-02-11,East,Bhubaneswar,R216,P1041,Partner,Corporate,5,825.59,0.1,10.0,No
ORD-102693,2025-10-09,South,Hyderabad,R207,P1053,Retail,SMB,4,30791.41,0.0,5.0,No
ORD-105067,2025-01-08,West,Ahmedabad,R209,P1038,Retail,SMB,3,339.0,0.0,2.0,No
ORD-104618,2025-03-18,South,Bengaluru,R203,P1030,Online,SMB,6,8102.59,0.0,9.0,Yes
ORD-100417,2025-05-15,South,Chennai,R207,P1021,Retail,SMB,2,17482.56,0.0,1.0,No
ORD-104858,2024-09-01,East,Bhubaneswar,R216,P1008,Retail,Consumer,4,43088.85,0.05,9.0,No
ORD-104753,2024-06-18,West,Mumbai,R209,P1018,Retail,Consumer,2,13828.98,0.05,6.0,No
ORD-105920,2025-07-11,East,Kolkata,R204,P1051,Online,Corporate,4,33458.38,0.0,4.0,No
ORD-105627,2024-06-07,South,Bengaluru,R215,P1003,Online,SMB,5,31991.78,0.0,4.0,No
ORD-100704,2025-09-07,North,Delhi,R218,P1016,Online,Corporate,1,24146.46,0.0,5.0,Yes
ORD-100732,2025-12-20,North,Chandigarh,R210,P1035,Partner,SMB,5,337.6,0.0,4.0,No
ORD-105768,2024-09-13,West,Mumbai,R209,P1002,Online,SMB,2,75758.77,0.0,10.0,No
ORD-100944,2025-10-23,North,Jaipur,R214,P1033,Partner,Corporate,6,861.88,0.2,4.0,No
ORD-105839,2024-04-22,SOUTH,Bengaluru,R211,P1039,Online,Corporate,2,579.34,0.1,2.0,No
ORD-103614,2024-07-18,West,Surat,R201,P1012,Partner,Corporate,6,91771.15,0.05,6.0,No
ORD-101806,2025-01-04,West,Surat,R213,P1042,Online,Consumer,3,844.8,0.0,6.0,No
ORD-101018,2024-08-04,East,Bhubaneswar,R212,P1011,Retail,Corporate,3,61162.14,0.0,10.0,No
ORD-105565,2025-04-04,West,Surat,R205,P1017,Retail,Consumer,3,12698.61,0.05,9.0,No
ORD-100907,2025-08-01,West,Mumbai,R213,P1020,Partner,SMB,3,12355.82,0.0,4.0,No
ORD-101693,2024-09-05,South,Chennai,R215,P1001,Partner,SMB,2,62978.18,0.1,4.0,No
ORD-102791,2025-04-13,West,Pune,R209,P1033,Online,Corporate,3,853.47,0.1,5.0,No
ORD-104368,2024-04-27,West,Ahmedabad,R201,P1042,Retail,SMB,3,854.94,0.1,2.0,No
ORD-105589,2024-03-11,West,Pune,R217,P1033,Online,Consumer,3,858.41,0.0,9.0,No
ORD-100519,2025-08-26,West,Pune,R201,P1049,Retail,Corporate,3,14834.39,0.1,2.0,No
